,id,gender,race,age,mask,path
4925,001420,male,Asian,49,mask,001420_male_Asian_49/mask4.jpg
4926,001420,male,Asian,49,mask,001420_male_Asian_49/mask5.jpg
4927,001420,male,Asian,49,Not Wear,001420_male_Asian_49/normal.jpg
4928,001422,male,Asian,58,Incorrect,001422_male_Asian_58/incorrect_mask.jpg
4929,001422,male,Asian,58,mask,001422_male_Asian_58/mask1.jpg
4930,001422,male,Asian,58,mask,001422_male_Asian_58/mask2.jpg
4931,001422,male,Asian,58,mask,001422_male_Asian_58/mask3.jpg
4932,001422,male,Asian,58,mask,001422_male_Asian_58/mask4.jpg
4933,001422,male,Asian,58,mask,001422_male_Asian_58/mask5.jpg
4934,001422,male,Asian,58,Not Wear,001422_male_Asian_58/normal.jpg
4935,001423,male,Asian,53,Incorrect,001423_male_Asian_53/incorrect_mask.jpg
4936,001423,male,Asian,53,mask,001423_male_Asian_53/mask1.jpg
4937,001423,male,Asian,53,mask,001423_male_Asian_53/mask2.jpg
4938,001423,male,Asian,53,mask,001423_male_Asian_53/mask3.jpg
4939,001423,male,Asian,53,mask,001423_male_Asian_53/mask4.jpg
4940,001423,male,Asian,53,mask,001423_male_Asian_53/mask5.jpg
4941,001423,male,Asian,53,Not Wear,001423_male_Asian_53/normal.jpg
4942,001424,male,Asian,55,Incorrect,001424_male_Asian_55/incorrect_mask.jpg
4943,001424,male,Asian,55,mask,001424_male_Asian_55/mask1.jpg
4944,001424,male,Asian,55,mask,001424_male_Asian_55/mask2.jpg
4945,001424,male,Asian,55,mask,001424_male_Asian_55/mask3.jpg
4946,001424,male,Asian,55,mask,001424_male_Asian_55/mask4.jpg
4947,001424,male,Asian,55,mask,001424_male_Asian_55/mask5.jpg
4948,001424,male,Asian,55,Not Wear,001424_male_Asian_55/normal.jpg
4949,001430,male,Asian,52,Incorrect,001430_male_Asian_52/incorrect_mask.jpg
4950,001430,male,Asian,52,mask,001430_male_Asian_52/mask1.jpg
4951,001430,male,Asian,52,mask,001430_male_Asian_52/mask2.jpg
4952,001430,male,Asian,52,mask,001430_male_Asian_52/mask3.jpg
4953,001430,male,Asian,52,mask,001430_male_Asian_52/mask4.jpg
4954,001430,male,Asian,52,mask,001430_male_Asian_52/mask5.jpg
4955,001430,male,Asian,52,Not Wear,001430_male_Asian_52/normal.jpg
4956,001432,male,Asian,53,Incorrect,001432_male_Asian_53/incorrect_mask.jpg
4957,001432,male,Asian,53,mask,001432_male_Asian_53/mask1.jpg
4958,001432,male,Asian,53,mask,001432_male_Asian_53/mask2.jpg
4959,001432,male,Asian,53,mask,001432_male_Asian_53/mask3.jpg
4960,001432,male,Asian,53,mask,001432_male_Asian_53/mask4.jpg
4961,001432,male,Asian,53,mask,001432_male_Asian_53/mask5.jpg
4962,001432,male,Asian,53,Not Wear,001432_male_Asian_53/normal.jpg
4963,001433,male,Asian,52,Incorrect,001433_male_Asian_52/incorrect_mask.jpg
4964,001433,male,Asian,52,mask,001433_male_Asian_52/mask1.jpg
4965,001433,male,Asian,52,mask,001433_male_Asian_52/mask2.jpg
4966,001433,male,Asian,52,mask,001433_male_Asian_52/mask3.jpg
4967,001433,male,Asian,52,mask,001433_male_Asian_52/mask4.jpg
4968,001433,male,Asian,52,mask,001433_male_Asian_52/mask5.jpg
4969,001433,male,Asian,52,Not Wear,001433_male_Asian_52/normal.jpg
4970,001436,male,Asian,57,Incorrect,001436_male_Asian_57/incorrect_mask.jpg
4971,001436,male,Asian,57,mask,001436_male_Asian_57/mask1.jpg
4972,001436,male,Asian,57,mask,001436_male_Asian_57/mask2.jpg
4973,001436,male,Asian,57,mask,001436_male_Asian_57/mask3.jpg
4974,001436,male,Asian,57,mask,001436_male_Asian_57/mask4.jpg
4975,001436,male,Asian,57,mask,001436_male_Asian_57/mask5.jpg
4976,001436,male,Asian,57,Not Wear,001436_male_Asian_57/normal.jpg
4977,001439,male,Asian,58,Incorrect,001439_male_Asian_58/incorrect_mask.jpg
4978,001439,male,Asian,58,mask,001439_male_Asian_58/mask1.jpg
4979,001439,male,Asian,58,mask,001439_male_Asian_58/mask2.jpg
4980,001439,male,Asian,58,mask,001439_male_Asian_58/mask3.jpg
4981,001439,male,Asian,58,mask,001439_male_Asian_58/mask4.jpg
4982,001439,male,Asian,58,mask,001439_male_Asian_58/mask5.jpg
4983,001439,male,Asian,58,Not Wear,001439_male_Asian_58/normal.jpg
4984,001441,female,Asian,54,Incorrect,001441_female_Asian_54/incorrect_mask.jpg
4985,001441,female,Asian,54,mask,001441_female_Asian_54/mask1.jpg
4986,001441,female,Asian,54,mask,001441_female_Asian_54/mask2.jpg
4987,001441,female,Asian,54,mask,001441_female_Asian_54/mask3.jpg
4988,001441,female,Asian,54,mask,001441_female_Asian_54/mask4.jpg
4989,001441,female,Asian,54,mask,001441_female_Asian_54/mask5.jpg
4990,001441,female,Asian,54,Not Wear,001441_female_Asian_54/normal.jpg
4991,001442,female,Asian,43,Incorrect,001442_female_Asian_43/incorrect_mask.jpg
4992,001442,female,Asian,43,mask,001442_female_Asian_43/mask1.jpg
4993,001442,female,Asian,43,mask,001442_female_Asian_43/mask2.jpg
4994,001442,female,Asian,43,mask,001442_female_Asian_43/mask3.jpg
4995,001442,female,Asian,43,mask,001442_female_Asian_43/mask4.jpg
4996,001442,female,Asian,43,mask,001442_female_Asian_43/mask5.jpg
4997,001442,female,Asian,43,Not Wear,001442_female_Asian_43/normal.jpg
4998,001443,female,Asian,45,Incorrect,001443_female_Asian_45/incorrect_mask.jpg
4999,001443,female,Asian,45,mask,001443_female_Asian_45/mask1.jpg
5000,001443,female,Asian,45,mask,001443_female_Asian_45/mask2.jpg
5001,001443,female,Asian,45,mask,001443_female_Asian_45/mask3.jpg
5002,001443,female,Asian,45,mask,001443_female_Asian_45/mask4.jpg
5003,001443,female,Asian,45,mask,001443_female_Asian_45/mask5.jpg
5004,001443,female,Asian,45,Not Wear,001443_female_Asian_45/normal.jpg
5005,001444,male,Asian,60,Incorrect,001444_male_Asian_60/incorrect_mask.jpg
5006,001444,male,Asian,60,mask,001444_male_Asian_60/mask1.jpg
5007,001444,male,Asian,60,mask,001444_male_Asian_60/mask2.jpg
5008,001444,male,Asian,60,mask,001444_male_Asian_60/mask3.jpg
5009,001444,male,Asian,60,mask,001444_male_Asian_60/mask4.jpg
5010,001444,male,Asian,60,mask,001444_male_Asian_60/mask5.jpg
5011,001444,male,Asian,60,Not Wear,001444_male_Asian_60/normal.jpg
5012,001445,male,Asian,57,Incorrect,001445_male_Asian_57/incorrect_mask.jpg
5013,001445,male,Asian,57,mask,001445_male_Asian_57/mask1.jpg
5014,001445,male,Asian,57,mask,001445_male_Asian_57/mask2.jpg
5015,001445,male,Asian,57,mask,001445_male_Asian_57/mask3.jpg
5016,001445,male,Asian,57,mask,001445_male_Asian_57/mask4.jpg
5017,001445,male,Asian,57,mask,001445_male_Asian_57/mask5.jpg
5018,001445,male,Asian,57,Not Wear,001445_male_Asian_57/normal.jpg
5019,001449,female,Asian,51,Incorrect,001449_female_Asian_51/incorrect_mask.jpg
5020,001449,female,Asian,51,mask,001449_female_Asian_51/mask1.jpg
5021,001449,female,Asian,51,mask,001449_female_Asian_51/mask2.jpg
5022,001449,female,Asian,51,mask,001449_female_Asian_51/mask3.jpg
5023,001449,female,Asian,51,mask,001449_female_Asian_51/mask4.jpg
5024,001449,female,Asian,51,mask,001449_female_Asian_51/mask5.jpg
5025,001449,female,Asian,51,Not Wear,001449_female_Asian_51/normal.jpg
5026,001450,female,Asian,50,Incorrect,001450_female_Asian_50/incorrect_mask.jpg
5027,001450,female,Asian,50,mask,001450_female_Asian_50/mask1.jpg
5028,001450,female,Asian,50,mask,001450_female_Asian_50/mask2.jpg
5029,001450,female,Asian,50,mask,001450_female_Asian_50/mask3.jpg
5030,001450,female,Asian,50,mask,001450_female_Asian_50/mask4.jpg
5031,001450,female,Asian,50,mask,001450_female_Asian_50/mask5.jpg
5032,001450,female,Asian,50,Not Wear,001450_female_Asian_50/normal.jpg
5033,001451,female,Asian,52,Incorrect,001451_female_Asian_52/incorrect_mask.jpg
5034,001451,female,Asian,52,mask,001451_female_Asian_52/mask1.jpg
5035,001451,female,Asian,52,mask,001451_female_Asian_52/mask2.jpg
5036,001451,female,Asian,52,mask,001451_female_Asian_52/mask3.jpg
5037,001451,female,Asian,52,mask,001451_female_Asian_52/mask4.jpg
5038,001451,female,Asian,52,mask,001451_female_Asian_52/mask5.jpg
5039,001451,female,Asian,52,Not Wear,001451_female_Asian_52/normal.jpg
5040,001452,male,Asian,56,Incorrect,001452_male_Asian_56/incorrect_mask.jpg
5041,001452,male,Asian,56,mask,001452_male_Asian_56/mask1.jpg
5042,001452,male,Asian,56,mask,001452_male_Asian_56/mask2.jpg
5043,001452,male,Asian,56,mask,001452_male_Asian_56/mask3.jpg
5044,001452,male,Asian,56,mask,001452_male_Asian_56/mask4.jpg
5045,001452,male,Asian,56,mask,001452_male_Asian_56/mask5.jpg
5046,001452,male,Asian,56,Not Wear,001452_male_Asian_56/normal.jpg
5047,001453,male,Asian,56,Incorrect,001453_male_Asian_56/incorrect_mask.jpg
5048,001453,male,Asian,56,mask,001453_male_Asian_56/mask1.jpg
5049,001453,male,Asian,56,mask,001453_male_Asian_56/mask2.jpg
5050,001453,male,Asian,56,mask,001453_male_Asian_56/mask3.jpg
5051,001453,male,Asian,56,mask,001453_male_Asian_56/mask4.jpg
5052,001453,male,Asian,56,mask,001453_male_Asian_56/mask5.jpg
5053,001453,male,Asian,56,Not Wear,001453_male_Asian_56/normal.jpg
5054,001454,female,Asian,49,Incorrect,001454_female_Asian_49/incorrect_mask.jpg
5055,001454,female,Asian,49,mask,001454_female_Asian_49/mask1.jpg
5056,001454,female,Asian,49,mask,001454_female_Asian_49/mask2.jpg
5057,001454,female,Asian,49,mask,001454_female_Asian_49/mask3.jpg
5058,001454,female,Asian,49,mask,001454_female_Asian_49/mask4.jpg
5059,001454,female,Asian,49,mask,001454_female_Asian_49/mask5.jpg
5060,001454,female,Asian,49,Not Wear,001454_female_Asian_49/normal.jpg
5061,001455,female,Asian,60,Incorrect,001455_female_Asian_60/incorrect_mask.jpg
5062,001455,female,Asian,60,mask,001455_female_Asian_60/mask1.jpg
5063,001455,female,Asian,60,mask,001455_female_Asian_60/mask2.jpg
5064,001455,female,Asian,60,mask,001455_female_Asian_60/mask3.jpg
5065,001455,female,Asian,60,mask,001455_female_Asian_60/mask4.jpg
5066,001455,female,Asian,60,mask,001455_female_Asian_60/mask5.jpg
5067,001455,female,Asian,60,Not Wear,001455_female_Asian_60/normal.jpg
5068,001456,male,Asian,57,Incorrect,001456_male_Asian_57/incorrect_mask.jpg
5069,001456,male,Asian,57,mask,001456_male_Asian_57/mask1.jpg
5070,001456,male,Asian,57,mask,001456_male_Asian_57/mask2.jpg
5071,001456,male,Asian,57,mask,001456_male_Asian_57/mask3.jpg
5072,001456,male,Asian,57,mask,001456_male_Asian_57/mask4.jpg
5073,001456,male,Asian,57,mask,001456_male_Asian_57/mask5.jpg
5074,001456,male,Asian,57,Not Wear,001456_male_Asian_57/normal.jpg
5075,001457,male,Asian,59,Incorrect,001457_male_Asian_59/incorrect_mask.jpg
5076,001457,male,Asian,59,mask,001457_male_Asian_59/mask1.jpg
5077,001457,male,Asian,59,mask,001457_male_Asian_59/mask2.jpg
5078,001457,male,Asian,59,mask,001457_male_Asian_59/mask3.jpg
5079,001457,male,Asian,59,mask,001457_male_Asian_59/mask4.jpg
5080,001457,male,Asian,59,mask,001457_male_Asian_59/mask5.jpg
5081,001457,male,Asian,59,Not Wear,001457_male_Asian_59/normal.jpg
5082,001458,female,Asian,58,Incorrect,001458_female_Asian_58/incorrect_mask.jpg
5083,001458,female,Asian,58,mask,001458_female_Asian_58/mask1.jpg
5084,001458,female,Asian,58,mask,001458_female_Asian_58/mask2.jpg
5085,001458,female,Asian,58,mask,001458_female_Asian_58/mask3.jpg
5086,001458,female,Asian,58,mask,001458_female_Asian_58/mask4.jpg
5087,001458,female,Asian,58,mask,001458_female_Asian_58/mask5.jpg
5088,001458,female,Asian,58,Not Wear,001458_female_Asian_58/normal.jpg
5089,001459,female,Asian,60,Incorrect,001459_female_Asian_60/incorrect_mask.jpg
5090,001459,female,Asian,60,mask,001459_female_Asian_60/mask1.jpg
5091,001459,female,Asian,60,mask,001459_female_Asian_60/mask2.jpg
5092,001459,female,Asian,60,mask,001459_female_Asian_60/mask3.jpg
5093,001459,female,Asian,60,mask,001459_female_Asian_60/mask4.jpg
5094,001459,female,Asian,60,mask,001459_female_Asian_60/mask5.jpg
5095,001459,female,Asian,60,Not Wear,001459_female_Asian_60/normal.jpg
5096,001460,female,Asian,58,Incorrect,001460_female_Asian_58/incorrect_mask.jpg
5097,001460,female,Asian,58,mask,001460_female_Asian_58/mask1.jpg
5098,001460,female,Asian,58,mask,001460_female_Asian_58/mask2.jpg
5099,001460,female,Asian,58,mask,001460_female_Asian_58/mask3.jpg
5100,001460,female,Asian,58,mask,001460_female_Asian_58/mask4.jpg
5101,001460,female,Asian,58,mask,001460_female_Asian_58/mask5.jpg
5102,001460,female,Asian,58,Not Wear,001460_female_Asian_58/normal.jpg
5103,001461,female,Asian,50,Incorrect,001461_female_Asian_50/incorrect_mask.jpg
5104,001461,female,Asian,50,mask,001461_female_Asian_50/mask1.jpg
5105,001461,female,Asian,50,mask,001461_female_Asian_50/mask2.jpg
5106,001461,female,Asian,50,mask,001461_female_Asian_50/mask3.jpg
5107,001461,female,Asian,50,mask,001461_female_Asian_50/mask4.jpg
5108,001461,female,Asian,50,mask,001461_female_Asian_50/mask5.jpg
5109,001461,female,Asian,50,Not Wear,001461_female_Asian_50/normal.jpg
5110,001462,male,Asian,56,Incorrect,001462_male_Asian_56/incorrect_mask.jpg
5111,001462,male,Asian,56,mask,001462_male_Asian_56/mask1.jpg
5112,001462,male,Asian,56,mask,001462_male_Asian_56/mask2.jpg
5113,001462,male,Asian,56,mask,001462_male_Asian_56/mask3.jpg
5114,001462,male,Asian,56,mask,001462_male_Asian_56/mask4.jpg
5115,001462,male,Asian,56,mask,001462_male_Asian_56/mask5.jpg
5116,001462,male,Asian,56,Not Wear,001462_male_Asian_56/normal.jpg
5117,001464,male,Asian,60,Incorrect,001464_male_Asian_60/incorrect_mask.jpg
5118,001464,male,Asian,60,mask,001464_male_Asian_60/mask1.jpg
5119,001464,male,Asian,60,mask,001464_male_Asian_60/mask2.jpg
5120,001464,male,Asian,60,mask,001464_male_Asian_60/mask3.jpg
5121,001464,male,Asian,60,mask,001464_male_Asian_60/mask4.jpg
5122,001464,male,Asian,60,mask,001464_male_Asian_60/mask5.jpg
5123,001464,male,Asian,60,Not Wear,001464_male_Asian_60/normal.jpg
5124,001464-1,female,Asian,56,Incorrect,001464-1_female_Asian_56/incorrect_mask.jpg
5125,001464-1,female,Asian,56,mask,001464-1_female_Asian_56/mask1.jpg
5126,001464-1,female,Asian,56,mask,001464-1_female_Asian_56/mask2.jpg
5127,001464-1,female,Asian,56,mask,001464-1_female_Asian_56/mask3.jpg
5128,001464-1,female,Asian,56,mask,001464-1_female_Asian_56/mask4.jpg
5129,001464-1,female,Asian,56,mask,001464-1_female_Asian_56/mask5.jpg
5130,001464-1,female,Asian,56,Not Wear,001464-1_female_Asian_56/normal.jpg
5131,001467,female,Asian,53,Incorrect,001467_female_Asian_53/incorrect_mask.jpg
5132,001467,female,Asian,53,mask,001467_female_Asian_53/mask1.jpg
5133,001467,female,Asian,53,mask,001467_female_Asian_53/mask2.jpg
5134,001467,female,Asian,53,mask,001467_female_Asian_53/mask3.jpg
5135,001467,female,Asian,53,mask,001467_female_Asian_53/mask4.jpg
5136,001467,female,Asian,53,mask,001467_female_Asian_53/mask5.jpg
5137,001467,female,Asian,53,Not Wear,001467_female_Asian_53/normal.jpg
5138,001468,female,Asian,60,Incorrect,001468_female_Asian_60/incorrect_mask.jpg
5139,001468,female,Asian,60,mask,001468_female_Asian_60/mask1.jpg
5140,001468,female,Asian,60,mask,001468_female_Asian_60/mask2.jpg
5141,001468,female,Asian,60,mask,001468_female_Asian_60/mask3.jpg
5142,001468,female,Asian,60,mask,001468_female_Asian_60/mask4.jpg
5143,001468,female,Asian,60,mask,001468_female_Asian_60/mask5.jpg
5144,001468,female,Asian,60,Not Wear,001468_female_Asian_60/normal.jpg
5145,001470,male,Asian,59,Incorrect,001470_male_Asian_59/incorrect_mask.jpg
5146,001470,male,Asian,59,mask,001470_male_Asian_59/mask1.jpg
5147,001470,male,Asian,59,mask,001470_male_Asian_59/mask2.jpg
5148,001470,male,Asian,59,mask,001470_male_Asian_59/mask3.jpg
5149,001470,male,Asian,59,mask,001470_male_Asian_59/mask4.jpg
5150,001470,male,Asian,59,mask,001470_male_Asian_59/mask5.jpg
5151,001470,male,Asian,59,Not Wear,001470_male_Asian_59/normal.jpg
5152,001471,female,Asian,60,Incorrect,001471_female_Asian_60/incorrect_mask.jpg
5153,001471,female,Asian,60,mask,001471_female_Asian_60/mask1.jpg
5154,001471,female,Asian,60,mask,001471_female_Asian_60/mask2.jpg
5155,001471,female,Asian,60,mask,001471_female_Asian_60/mask3.jpg
5156,001471,female,Asian,60,mask,001471_female_Asian_60/mask4.jpg
5157,001471,female,Asian,60,mask,001471_female_Asian_60/mask5.jpg
5158,001471,female,Asian,60,Not Wear,001471_female_Asian_60/normal.jpg
5159,001472,female,Asian,60,Incorrect,001472_female_Asian_60/incorrect_mask.jpg
5160,001472,female,Asian,60,mask,001472_female_Asian_60/mask1.jpg
5161,001472,female,Asian,60,mask,001472_female_Asian_60/mask2.jpg
5162,001472,female,Asian,60,mask,001472_female_Asian_60/mask3.jpg
5163,001472,female,Asian,60,mask,001472_female_Asian_60/mask4.jpg
5164,001472,female,Asian,60,mask,001472_female_Asian_60/mask5.jpg
5165,001472,female,Asian,60,Not Wear,001472_female_Asian_60/normal.jpg
5166,001473,female,Asian,51,Incorrect,001473_female_Asian_51/incorrect_mask.jpg
5167,001473,female,Asian,51,mask,001473_female_Asian_51/mask1.jpg
5168,001473,female,Asian,51,mask,001473_female_Asian_51/mask2.jpg
5169,001473,female,Asian,51,mask,001473_female_Asian_51/mask3.jpg
5170,001473,female,Asian,51,mask,001473_female_Asian_51/mask4.jpg
5171,001473,female,Asian,51,mask,001473_female_Asian_51/mask5.jpg
5172,001473,female,Asian,51,Not Wear,001473_female_Asian_51/normal.jpg
5173,001475,female,Asian,60,Incorrect,001475_female_Asian_60/incorrect_mask.jpg
5174,001475,female,Asian,60,mask,001475_female_Asian_60/mask1.jpg
5175,001475,female,Asian,60,mask,001475_female_Asian_60/mask2.jpg
5176,001475,female,Asian,60,mask,001475_female_Asian_60/mask3.jpg
5177,001475,female,Asian,60,mask,001475_female_Asian_60/mask4.jpg
5178,001475,female,Asian,60,mask,001475_female_Asian_60/mask5.jpg
5179,001475,female,Asian,60,Not Wear,001475_female_Asian_60/normal.jpg
5180,001476,male,Asian,58,Incorrect,001476_male_Asian_58/incorrect_mask.jpg
5181,001476,male,Asian,58,mask,001476_male_Asian_58/mask1.jpg
5182,001476,male,Asian,58,mask,001476_male_Asian_58/mask2.jpg
5183,001476,male,Asian,58,mask,001476_male_Asian_58/mask3.jpg
5184,001476,male,Asian,58,mask,001476_male_Asian_58/mask4.jpg
5185,001476,male,Asian,58,mask,001476_male_Asian_58/mask5.jpg
5186,001476,male,Asian,58,Not Wear,001476_male_Asian_58/normal.jpg
5187,001477,male,Asian,57,Incorrect,001477_male_Asian_57/incorrect_mask.jpg
5188,001477,male,Asian,57,mask,001477_male_Asian_57/mask1.jpg
5189,001477,male,Asian,57,mask,001477_male_Asian_57/mask2.jpg
5190,001477,male,Asian,57,mask,001477_male_Asian_57/mask3.jpg
5191,001477,male,Asian,57,mask,001477_male_Asian_57/mask4.jpg
5192,001477,male,Asian,57,mask,001477_male_Asian_57/mask5.jpg
5193,001477,male,Asian,57,Not Wear,001477_male_Asian_57/normal.jpg
5194,001479,female,Asian,57,Incorrect,001479_female_Asian_57/incorrect_mask.jpg
5195,001479,female,Asian,57,mask,001479_female_Asian_57/mask1.jpg
5196,001479,female,Asian,57,mask,001479_female_Asian_57/mask2.jpg
5197,001479,female,Asian,57,mask,001479_female_Asian_57/mask3.jpg
5198,001479,female,Asian,57,mask,001479_female_Asian_57/mask4.jpg
5199,001479,female,Asian,57,mask,001479_female_Asian_57/mask5.jpg
5200,001479,female,Asian,57,Not Wear,001479_female_Asian_57/normal.jpg
5201,001480,female,Asian,60,Incorrect,001480_female_Asian_60/incorrect_mask.jpg
5202,001480,female,Asian,60,mask,001480_female_Asian_60/mask1.jpg
5203,001480,female,Asian,60,mask,001480_female_Asian_60/mask2.jpg
5204,001480,female,Asian,60,mask,001480_female_Asian_60/mask3.jpg
5205,001480,female,Asian,60,mask,001480_female_Asian_60/mask4.jpg
5206,001480,female,Asian,60,mask,001480_female_Asian_60/mask5.jpg
5207,001480,female,Asian,60,Not Wear,001480_female_Asian_60/normal.jpg
5208,001481,male,Asian,55,Incorrect,001481_male_Asian_55/incorrect_mask.jpg
5209,001481,male,Asian,55,mask,001481_male_Asian_55/mask1.jpg
5210,001481,male,Asian,55,mask,001481_male_Asian_55/mask2.jpg
5211,001481,male,Asian,55,mask,001481_male_Asian_55/mask3.jpg
5212,001481,male,Asian,55,mask,001481_male_Asian_55/mask4.jpg
5213,001481,male,Asian,55,mask,001481_male_Asian_55/mask5.jpg
5214,001481,male,Asian,55,Not Wear,001481_male_Asian_55/normal.jpg
5215,001482,female,Asian,60,Incorrect,001482_female_Asian_60/incorrect_mask.jpg
5216,001482,female,Asian,60,mask,001482_female_Asian_60/mask1.jpg
5217,001482,female,Asian,60,mask,001482_female_Asian_60/mask2.jpg
5218,001482,female,Asian,60,mask,001482_female_Asian_60/mask3.jpg
5219,001482,female,Asian,60,mask,001482_female_Asian_60/mask4.jpg
5220,001482,female,Asian,60,mask,001482_female_Asian_60/mask5.jpg
5221,001482,female,Asian,60,Not Wear,001482_female_Asian_60/normal.jpg
5222,001484,male,Asian,57,Incorrect,001484_male_Asian_57/incorrect_mask.jpg
5223,001484,male,Asian,57,mask,001484_male_Asian_57/mask1.jpg
5224,001484,male,Asian,57,mask,001484_male_Asian_57/mask2.jpg
5225,001484,male,Asian,57,mask,001484_male_Asian_57/mask3.jpg
5226,001484,male,Asian,57,mask,001484_male_Asian_57/mask4.jpg
5227,001484,male,Asian,57,mask,001484_male_Asian_57/mask5.jpg
5228,001484,male,Asian,57,Not Wear,001484_male_Asian_57/normal.jpg
5229,001485,female,Asian,52,Incorrect,001485_female_Asian_52/incorrect_mask.jpg
5230,001485,female,Asian,52,mask,001485_female_Asian_52/mask1.jpg
5231,001485,female,Asian,52,mask,001485_female_Asian_52/mask2.jpg
5232,001485,female,Asian,52,mask,001485_female_Asian_52/mask3.jpg
5233,001485,female,Asian,52,mask,001485_female_Asian_52/mask4.jpg
5234,001485,female,Asian,52,mask,001485_female_Asian_52/mask5.jpg
5235,001485,female,Asian,52,Not Wear,001485_female_Asian_52/normal.jpg
5236,001486,female,Asian,60,Incorrect,001486_female_Asian_60/incorrect_mask.jpg
5237,001486,female,Asian,60,mask,001486_female_Asian_60/mask1.jpg
5238,001486,female,Asian,60,mask,001486_female_Asian_60/mask2.jpg
5239,001486,female,Asian,60,mask,001486_female_Asian_60/mask3.jpg
5240,001486,female,Asian,60,mask,001486_female_Asian_60/mask4.jpg
5241,001486,female,Asian,60,mask,001486_female_Asian_60/mask5.jpg
5242,001486,female,Asian,60,Not Wear,001486_female_Asian_60/normal.jpg
5243,001487,female,Asian,60,Incorrect,001487_female_Asian_60/incorrect_mask.jpg
5244,001487,female,Asian,60,mask,001487_female_Asian_60/mask1.jpg
5245,001487,female,Asian,60,mask,001487_female_Asian_60/mask2.jpg
5246,001487,female,Asian,60,mask,001487_female_Asian_60/mask3.jpg
5247,001487,female,Asian,60,mask,001487_female_Asian_60/mask4.jpg
5248,001487,female,Asian,60,mask,001487_female_Asian_60/mask5.jpg
5249,001487,female,Asian,60,Not Wear,001487_female_Asian_60/normal.jpg
5250,001488,female,Asian,57,Incorrect,001488_female_Asian_57/incorrect_mask.jpg
5251,001488,female,Asian,57,mask,001488_female_Asian_57/mask1.jpg
5252,001488,female,Asian,57,mask,001488_female_Asian_57/mask2.jpg
5253,001488,female,Asian,57,mask,001488_female_Asian_57/mask3.jpg
5254,001488,female,Asian,57,mask,001488_female_Asian_57/mask4.jpg
5255,001488,female,Asian,57,mask,001488_female_Asian_57/mask5.jpg
5256,001488,female,Asian,57,Not Wear,001488_female_Asian_57/normal.jpg
5257,001489,male,Asian,55,Incorrect,001489_male_Asian_55/incorrect_mask.jpg
5258,001489,male,Asian,55,mask,001489_male_Asian_55/mask1.jpg
5259,001489,male,Asian,55,mask,001489_male_Asian_55/mask2.jpg
5260,001489,male,Asian,55,mask,001489_male_Asian_55/mask3.jpg
5261,001489,male,Asian,55,mask,001489_male_Asian_55/mask4.jpg
5262,001489,male,Asian,55,mask,001489_male_Asian_55/mask5.jpg
5263,001489,male,Asian,55,Not Wear,001489_male_Asian_55/normal.jpg
5264,001490,female,Asian,59,Incorrect,001490_female_Asian_59/incorrect_mask.jpg
5265,001490,female,Asian,59,mask,001490_female_Asian_59/mask1.jpg
5266,001490,female,Asian,59,mask,001490_female_Asian_59/mask2.jpg
5267,001490,female,Asian,59,mask,001490_female_Asian_59/mask3.jpg
5268,001490,female,Asian,59,mask,001490_female_Asian_59/mask4.jpg
5269,001490,female,Asian,59,mask,001490_female_Asian_59/mask5.jpg
5270,001490,female,Asian,59,Not Wear,001490_female_Asian_59/normal.jpg
5271,001491,male,Asian,25,Incorrect,001491_male_Asian_25/incorrect_mask.jpg
5272,001491,male,Asian,25,mask,001491_male_Asian_25/mask1.jpg
5273,001491,male,Asian,25,mask,001491_male_Asian_25/mask2.jpg
5274,001491,male,Asian,25,mask,001491_male_Asian_25/mask3.jpg
5275,001491,male,Asian,25,mask,001491_male_Asian_25/mask4.jpg
5276,001491,male,Asian,25,mask,001491_male_Asian_25/mask5.jpg
5277,001491,male,Asian,25,Not Wear,001491_male_Asian_25/normal.jpg
5278,001492,female,Asian,58,Incorrect,001492_female_Asian_58/incorrect_mask.jpg
5279,001492,female,Asian,58,mask,001492_female_Asian_58/mask1.jpg
5280,001492,female,Asian,58,mask,001492_female_Asian_58/mask2.jpg
5281,001492,female,Asian,58,mask,001492_female_Asian_58/mask3.jpg
5282,001492,female,Asian,58,mask,001492_female_Asian_58/mask4.jpg
5283,001492,female,Asian,58,mask,001492_female_Asian_58/mask5.jpg
5284,001492,female,Asian,58,Not Wear,001492_female_Asian_58/normal.jpg
5285,001492-1,female,Asian,22,Incorrect,001492-1_female_Asian_22/incorrect_mask.jpg
5286,001492-1,female,Asian,22,mask,001492-1_female_Asian_22/mask1.jpg
5287,001492-1,female,Asian,22,mask,001492-1_female_Asian_22/mask2.jpg
5288,001492-1,female,Asian,22,mask,001492-1_female_Asian_22/mask3.jpg
5289,001492-1,female,Asian,22,mask,001492-1_female_Asian_22/mask4.jpg
5290,001492-1,female,Asian,22,mask,001492-1_female_Asian_22/mask5.jpg
5291,001492-1,female,Asian,22,Not Wear,001492-1_female_Asian_22/normal.jpg
5292,001493-1,male,Asian,23,Incorrect,001493-1_male_Asian_23/incorrect_mask.jpg
5293,001493-1,male,Asian,23,mask,001493-1_male_Asian_23/mask1.jpg
5294,001493-1,male,Asian,23,mask,001493-1_male_Asian_23/mask2.jpg
5295,001493-1,male,Asian,23,mask,001493-1_male_Asian_23/mask3.jpg
5296,001493-1,male,Asian,23,mask,001493-1_male_Asian_23/mask4.jpg
5297,001493-1,male,Asian,23,mask,001493-1_male_Asian_23/mask5.jpg
